actions_per_minute,avg_time_between_actions,repeated_actions_ratio,max_actions_in_10s,action_count,action_times,action_types,last_action_time,same_ip_with_other_user,num_users_on_same_ip,ip_address,self_play_detected,time_between_account_switch,shared_device_ids,history_vs_same_ip_ratio,vs_same_user_ratio,win_loss_ratio_against_new_users,games_played,wins_against_new,session_duration_mean,session_start_time,sessions_count,actions_vs_idle_ratio,night_activity_ratio,night_sessions,total_sessions,is_cheating,suspicious_event_count,ip_suspiciousness_score,ip_change_count,ip_based_games,ip_based_wins,cheating_score_features
66.11,0.48,0.84,15,209,"[0.03, 0.34, 0.46, 0.46, 0.34, 0.25, 0.39, 0.41, 0.41, 0.18, 0.28, 0.02, 0.16, 0.31, 0.5, 0.45, 0.48, 0.08, 0.23, 0.41, 0.35, 0.18, 0.49, 0.36, 0.05, 0.41, 0.3, 0.42, 0.35, 0.35, 0.07, 0.16, 0.36, 0.31, 0.13, 0.37, 0.13, 0.28, 0.42, 0.26, 0.27, 0.11, 0.42, 0.03, 0.4, 0.19, 0.16, 0.07, 0.4, 0.3, 0.37, 0.12, 0.37, 0.34, 0.4, 0.17, 0.01, 0.01, 0.14, 0.39, 0.17, 0.21, 0.46, 0.47, 0.27, 0.45, 0.44, 0.06, 0.02, 0.04, 0.11, 0.14, 0.17, 0.03, 0.37, 0.21, 0.28, 0.44, 0.27, 0.19, 0.32, 0.19, 0.21, 0.45, 0.15, 0.06, 0.12, 0.37, 0.16, 0.06, 0.29, 0.09, 0.21, 0.18, 0.09, 0.21, 0.41, 0.15, 0.15, 0.36, 0.16, 0.18, 0.12, 0.03, 0.3, 0.19, 0.2, 0.13, 0.2, 0.42, 0.22, 0.12, 0.06, 0.13, 0.08, 0.31, 0.43, 0.35, 0.15, 0.1, 0.2, 0.12, 0.42, 0.44, 0.19, 0.21, 0.03, 0.27, 0.39, 0.45, 0.12, 0.36, 0.12, 0.4, 0.38, 0.24, 0.33, 0.42, 0.3, 0.42, 0.47, 0.31, 0.37, 0.3, 0.3, 0.42, 0.41, 0.48, 0.4, 0.31, 0.12, 0.37, 0.06, 0.27, 0.22, 0.5, 0.26, 0.08, 0.25, 0.37, 0.11, 0.38, 0.24, 0.43, 0.16, 0.23, 0.04, 0.44, 0.02, 0.18, 0.39, 0.05, 0.06, 0.41, 0.02, 0.22, 0.13, 0.49, 0.33, 0.02, 0.5, 0.09, 0.36, 0.34, 0.02, 0.25, 0.24, 0.06, 0.29, 0.26, 0.2, 0.1, 0.1, 0.3, 0.01, 0.37, 0.34, 0.03, 0.05, 0.13, 0.26, 0.04, 0.28, 0.05, 0.14, 0.07, 0.13, 0.31, 0.43]",{'move': 209},2025-04-16T05:07:26.451409,False,0,10.0.0.58,True,1.38,True,0.8,0.79,0.98,42,42,1.23,2025-04-16T05:06:34.751409,9,0.96,0.22,2,9,True,13,0.0,0,0,0,103.79
96.36,1.27,0.87,18,65,"[0.05, 0.26, 0.4, 0.2, 0.04, 0.09, 0.34, 0.06, 0.22, 0.3, 0.25, 0.07, 0.17, 0.13, 0.32, 0.42, 0.32, 0.4, 0.4, 0.1, 0.32, 0.39, 0.35, 0.26, 0.29, 0.18, 0.03, 0.27, 0.03, 0.33, 0.09, 0.38, 0.43, 0.21, 0.21, 0.27, 0.19, 0.09, 0.1, 0.09, 0.19, 0.09, 0.31, 0.07, 0.46, 0.08, 0.35, 0.5, 0.15, 0.34, 0.19, 0.01, 0.48, 0.1, 0.12, 0.16, 0.18, 0.12, 0.26, 0.05, 0.46, 0.04, 0.48, 0.42, 0.05]",{'move': 65},2025-04-17T11:06:49.461832,False,1,10.0.0.182,True,2.39,True,0.97,0.84,0.98,78,78,0.19,2025-04-17T11:06:34.751832,9,1.0,0.22,2,9,True,6,0.0,0,0,0,132.09
42.89,1.94,0.99,9,217,"[0.13, 0.01, 0.19, 0.41, 0.35, 0.38, 0.04, 0.18, 0.36, 0.18, 0.42, 0.3, 0.11, 0.12, 0.25, 0.18, 0.17, 0.35, 0.04, 0.17, 0.35, 0.48, 0.28, 0.14, 0.38, 0.38, 0.23, 0.23, 0.44, 0.23, 0.23, 0.09, 0.18, 0.29, 0.1, 0.06, 0.27, 0.04, 0.41, 0.16, 0.47, 0.48, 0.06, 0.34, 0.4, 0.35, 0.22, 0.46, 0.45, 0.32, 0.33, 0.28, 0.42, 0.43, 0.39, 0.12, 0.06, 0.49, 0.06, 0.07, 0.33, 0.44, 0.06, 0.05, 0.3, 0.24, 0.23, 0.05, 0.21, 0.11, 0.36, 0.04, 0.1, 0.35, 0.44, 0.06, 0.1, 0.35, 0.1, 0.47, 0.19, 0.15, 0.17, 0.11, 0.13, 0.22, 0.45, 0.16, 0.35, 0.04, 0.17, 0.19, 0.12, 0.07, 0.12, 0.47, 0.25, 0.28, 0.32, 0.05, 0.43, 0.06, 0.16, 0.4, 0.07, 0.07, 0.11, 0.06, 0.35, 0.03, 0.46, 0.38, 0.41, 0.42, 0.26, 0.03, 0.37, 0.14, 0.31, 0.04, 0.25, 0.36, 0.15, 0.49, 0.25, 0.3, 0.28, 0.31, 0.02, 0.06, 0.47, 0.05, 0.35, 0.44, 0.01, 0.08, 0.19, 0.45, 0.01, 0.33, 0.42, 0.19, 0.36, 0.07, 0.09, 0.35, 0.38, 0.27, 0.31, 0.28, 0.01, 0.49, 0.14, 0.47, 0.18, 0.3, 0.2, 0.12, 0.33, 0.14, 0.26, 0.15, 0.02, 0.31, 0.13, 0.48, 0.1, 0.36, 0.2, 0.41, 0.3, 0.3, 0.24, 0.37, 0.07, 0.17, 0.28, 0.12, 0.3, 0.45, 0.23, 0.35, 0.36, 0.03, 0.21, 0.06, 0.3, 0.02, 0.01, 0.5, 0.12, 0.35, 0.17, 0.07, 0.42, 0.05, 0.12, 0.38, 0.05, 0.46, 0.31, 0.08, 0.06, 0.16, 0.02, 0.19, 0.45, 0.16, 0.19, 0.27, 0.31, 0.46, 0.31, 0.36, 0.44, 0.13, 0.28]",{'move': 217},2025-05-12T06:07:26.632030,False,1,10.0.0.6,True,3.94,True,0.93,0.51,0.98,77,77,0.67,2025-05-12T06:06:34.752030,2,0.95,0.0,0,2,True,8,0.0,0,0,0,73.8
48.76,1.3,0.85,28,215,"[0.3, 0.37, 0.34, 0.26, 0.16, 0.4, 0.48, 0.49, 0.29, 0.31, 0.25, 0.18, 0.41, 0.36, 0.19, 0.02, 0.13, 0.16, 0.25, 0.45, 0.44, 0.38, 0.17, 0.22, 0.25, 0.45, 0.04, 0.48, 0.03, 0.11, 0.47, 0.48, 0.43, 0.32, 0.47, 0.31, 0.13, 0.36, 0.27, 0.24, 0.04, 0.16, 0.27, 0.3, 0.37, 0.15, 0.18, 0.45, 0.21, 0.41, 0.12, 0.28, 0.31, 0.12, 0.12, 0.12, 0.25, 0.45, 0.09, 0.15, 0.16, 0.46, 0.06, 0.3, 0.02, 0.49, 0.43, 0.26, 0.22, 0.43, 0.29, 0.3, 0.13, 0.24, 0.16, 0.35, 0.08, 0.38, 0.3, 0.44, 0.22, 0.36, 0.45, 0.12, 0.24, 0.33, 0.35, 0.08, 0.21, 0.15, 0.11, 0.02, 0.46, 0.3, 0.5, 0.48, 0.19, 0.41, 0.35, 0.17, 0.19, 0.24, 0.36, 0.24, 0.26, 0.3, 0.06, 0.49, 0.24, 0.46, 0.14, 0.15, 0.49, 0.21, 0.03, 0.12, 0.39, 0.21, 0.32, 0.47, 0.07, 0.2, 0.09, 0.12, 0.46, 0.09, 0.04, 0.32, 0.43, 0.34, 0.25, 0.48, 0.06, 0.48, 0.49, 0.13, 0.03, 0.41, 0.5, 0.1, 0.16, 0.28, 0.3, 0.1, 0.46, 0.03, 0.07, 0.27, 0.25, 0.17, 0.21, 0.32, 0.08, 0.05, 0.17, 0.45, 0.44, 0.21, 0.04, 0.47, 0.49, 0.49, 0.19, 0.45, 0.48, 0.06, 0.21, 0.43, 0.29, 0.44, 0.04, 0.01, 0.42, 0.44, 0.23, 0.03, 0.23, 0.24, 0.04, 0.27, 0.29, 0.09, 0.06, 0.35, 0.13, 0.38, 0.06, 0.33, 0.35, 0.36, 0.11, 0.47, 0.11, 0.19, 0.44, 0.37, 0.11, 0.21, 0.1, 0.42, 0.07, 0.28, 0.4, 0.33, 0.16, 0.38, 0.13, 0.44, 0.08, 0.02, 0.15, 0.2, 0.41, 0.01, 0.16]",{'move': 215},2025-04-19T11:07:30.772455,False,1,10.0.0.99,True,4.92,True,0.99,0.85,0.95,88,88,0.64,2025-04-19T11:06:34.752455,9,1.0,0.11,1,9,True,8,0.0,0,0,0,99.36999999999999
79.77,0.74,0.83,18,125,"[0.19, 0.41, 0.14, 0.32, 0.23, 0.02, 0.49, 0.02, 0.03, 0.37, 0.19, 0.08, 0.03, 0.47, 0.45, 0.09, 0.33, 0.27, 0.25, 0.27, 0.32, 0.18, 0.29, 0.43, 0.38, 0.21, 0.12, 0.36, 0.35, 0.47, 0.24, 0.3, 0.45, 0.19, 0.5, 0.31, 0.26, 0.36, 0.24, 0.05, 0.34, 0.46, 0.12, 0.26, 0.23, 0.47, 0.41, 0.35, 0.23, 0.19, 0.18, 0.31, 0.14, 0.03, 0.4, 0.32, 0.19, 0.35, 0.04, 0.25, 0.48, 0.49, 0.3, 0.24, 0.16, 0.23, 0.08, 0.04, 0.06, 0.16, 0.3, 0.33, 0.37, 0.35, 0.28, 0.06, 0.23, 0.45, 0.05, 0.47, 0.44, 0.4, 0.19, 0.21, 0.01, 0.38, 0.13, 0.39, 0.32, 0.43, 0.46, 0.5, 0.34, 0.39, 0.46, 0.13, 0.49, 0.22, 0.49, 0.23, 0.43, 0.21, 0.02, 0.48, 0.09, 0.46, 0.35, 0.15, 0.49, 0.11, 0.13, 0.47, 0.38, 0.22, 0.39, 0.36, 0.09, 0.26, 0.02, 0.23, 0.47, 0.33, 0.03, 0.4, 0.28]",{'move': 125},2025-04-14T03:07:09.272817,False,2,10.0.0.164,True,3.09,True,0.88,0.64,0.95,93,93,0.37,2025-04-14T03:06:34.752817,2,0.99,0.0,0,2,True,8,0.0,0,0,0,118.25999999999999
58.28,2.12,0.97,15,109,"[0.42, 0.09, 0.26, 0.31, 0.37, 0.32, 0.05, 0.04, 0.05, 0.21, 0.45, 0.49, 0.09, 0.1, 0.26, 0.18, 0.19, 0.34, 0.05, 0.07, 0.12, 0.03, 0.42, 0.45, 0.41, 0.48, 0.48, 0.42, 0.21, 0.38, 0.37, 0.36, 0.25, 0.19, 0.46, 0.38, 0.15, 0.07, 0.24, 0.33, 0.04, 0.27, 0.35, 0.31, 0.45, 0.16, 0.12, 0.2, 0.38, 0.39, 0.15, 0.2, 0.03, 0.17, 0.2, 0.45, 0.05, 0.02, 0.31, 0.14, 0.44, 0.37, 0.02, 0.37, 0.18, 0.24, 0.1, 0.06, 0.21, 0.41, 0.34, 0.44, 0.46, 0.05, 0.17, 0.23, 0.04, 0.01, 0.49, 0.39, 0.29, 0.31, 0.33, 0.07, 0.26, 0.26, 0.07, 0.21, 0.05, 0.04, 0.17, 0.41, 0.36, 0.49, 0.19, 0.42, 0.12, 0.18, 0.19, 0.19, 0.18, 0.18, 0.4, 0.5, 0.17, 0.4, 0.18, 0.4, 0.48]",{'move': 109},2025-04-18T16:07:02.203025,False,2,10.0.0.173,True,3.27,True,0.77,0.71,0.98,75,75,0.37,2025-04-18T16:06:34.753025,2,0.98,0.0,0,2,True,16,0.0,0,0,0,103.45
55.71,0.66,0.83,18,247,"[0.49, 0.08, 0.16, 0.17, 0.09, 0.49, 0.14, 0.05, 0.08, 0.02, 0.36, 0.08, 0.31, 0.38, 0.11, 0.28, 0.44, 0.23, 0.44, 0.07, 0.3, 0.32, 0.28, 0.36, 0.29, 0.47, 0.46, 0.45, 0.38, 0.26, 0.5, 0.14, 0.32, 0.2, 0.27, 0.12, 0.23, 0.46, 0.11, 0.39, 0.11, 0.09, 0.26, 0.48, 0.46, 0.29, 0.13, 0.26, 0.45, 0.16, 0.07, 0.45, 0.35, 0.01, 0.32, 0.3, 0.31, 0.41, 0.09, 0.41, 0.28, 0.05, 0.45, 0.07, 0.42, 0.04, 0.38, 0.34, 0.34, 0.23, 0.22, 0.31, 0.18, 0.21, 0.11, 0.03, 0.05, 0.49, 0.18, 0.32, 0.38, 0.22, 0.31, 0.27, 0.26, 0.39, 0.05, 0.26, 0.24, 0.23, 0.11, 0.1, 0.18, 0.34, 0.32, 0.24, 0.02, 0.02, 0.47, 0.05, 0.14, 0.16, 0.43, 0.31, 0.12, 0.45, 0.32, 0.41, 0.33, 0.24, 0.32, 0.14, 0.28, 0.23, 0.02, 0.39, 0.19, 0.14, 0.5, 0.25, 0.34, 0.22, 0.48, 0.32, 0.32, 0.29, 0.43, 0.44, 0.05, 0.19, 0.26, 0.08, 0.36, 0.16, 0.29, 0.44, 0.47, 0.38, 0.27, 0.17, 0.32, 0.23, 0.25, 0.31, 0.07, 0.29, 0.37, 0.17, 0.14, 0.4, 0.4, 0.07, 0.25, 0.18, 0.1, 0.44, 0.42, 0.21, 0.11, 0.2, 0.07, 0.06, 0.44, 0.42, 0.09, 0.22, 0.4, 0.23, 0.49, 0.45, 0.48, 0.43, 0.43, 0.32, 0.23, 0.37, 0.36, 0.05, 0.43, 0.2, 0.29, 0.22, 0.28, 0.1, 0.14, 0.25, 0.14, 0.38, 0.28, 0.41, 0.09, 0.17, 0.19, 0.05, 0.03, 0.1, 0.44, 0.38, 0.2, 0.23, 0.25, 0.28, 0.43, 0.29, 0.29, 0.27, 0.46, 0.02, 0.14, 0.1, 0.39, 0.44, 0.36, 0.4, 0.5, 0.24, 0.4, 0.01, 0.35, 0.27, 0.19, 0.38, 0.15, 0.01, 0.45, 0.35, 0.28, 0.06, 0.47, 0.34, 0.46, 0.23, 0.29, 0.06, 0.33, 0.16, 0.13, 0.22, 0.01, 0.18, 0.02, 0.26, 0.05, 0.35, 0.35, 0.23, 0.4]",{'move': 247},2025-05-09T09:07:39.203214,False,2,10.0.0.253,True,2.38,True,0.96,0.76,0.99,62,62,1.04,2025-05-09T09:06:34.753214,3,0.99,0.67,2,3,True,20,0.0,0,0,0,106.98999999999998
61.17,2.49,0.98,14,237,"[0.04, 0.29, 0.16, 0.48, 0.12, 0.35, 0.1, 0.12, 0.01, 0.22, 0.21, 0.2, 0.29, 0.4, 0.45, 0.41, 0.21, 0.38, 0.3, 0.26, 0.44, 0.24, 0.32, 0.25, 0.36, 0.03, 0.14, 0.44, 0.22, 0.38, 0.34, 0.39, 0.11, 0.24, 0.2, 0.13, 0.39, 0.1, 0.23, 0.12, 0.32, 0.42, 0.06, 0.05, 0.15, 0.06, 0.29, 0.48, 0.28, 0.15, 0.29, 0.1, 0.39, 0.04, 0.19, 0.16, 0.43, 0.31, 0.01, 0.46, 0.09, 0.39, 0.43, 0.49, 0.26, 0.4, 0.34, 0.33, 0.13, 0.48, 0.17, 0.48, 0.01, 0.49, 0.43, 0.21, 0.21, 0.12, 0.4, 0.25, 0.4, 0.35, 0.33, 0.45, 0.44, 0.1, 0.4, 0.16, 0.36, 0.31, 0.19, 0.38, 0.37, 0.07, 0.34, 0.18, 0.18, 0.46, 0.08, 0.13, 0.33, 0.45, 0.18, 0.45, 0.26, 0.32, 0.03, 0.3, 0.22, 0.47, 0.28, 0.02, 0.19, 0.1, 0.27, 0.22, 0.14, 0.44, 0.01, 0.39, 0.43, 0.06, 0.39, 0.32, 0.06, 0.15, 0.14, 0.21, 0.28, 0.48, 0.38, 0.36, 0.47, 0.18, 0.02, 0.35, 0.4, 0.29, 0.1, 0.11, 0.37, 0.44, 0.46, 0.06, 0.45, 0.09, 0.34, 0.35, 0.27, 0.25, 0.11, 0.18, 0.3, 0.45, 0.46, 0.28, 0.14, 0.22, 0.46, 0.31, 0.11, 0.4, 0.16, 0.29, 0.36, 0.42, 0.39, 0.1, 0.04, 0.14, 0.48, 0.17, 0.2, 0.14, 0.08, 0.38, 0.33, 0.11, 0.34, 0.23, 0.5, 0.44, 0.24, 0.15, 0.3, 0.32, 0.15, 0.06, 0.18, 0.06, 0.15, 0.27, 0.18, 0.07, 0.13, 0.32, 0.27, 0.34, 0.49, 0.05, 0.15, 0.04, 0.03, 0.29, 0.36, 0.21, 0.15, 0.07, 0.24, 0.34, 0.47, 0.31, 0.27, 0.11, 0.45, 0.46, 0.16, 0.12, 0.03, 0.15, 0.18, 0.4, 0.15, 0.06, 0.09, 0.22, 0.49, 0.22, 0.13, 0.45, 0.42, 0.22, 0.31, 0.09, 0.46, 0.03, 0.12]",{'move': 237},2025-04-24T04:07:35.483621,False,1,10.0.0.7,True,0.01,True,0.92,0.5,0.99,72,72,0.84,2025-04-24T04:06:34.753621,10,0.99,0.8,8,10,True,18,0.0,0,0,0,104.69
56.9,2.01,0.98,15,217,"[0.44, 0.15, 0.21, 0.03, 0.09, 0.17, 0.33, 0.25, 0.11, 0.23, 0.05, 0.24, 0.04, 0.25, 0.11, 0.22, 0.1, 0.26, 0.01, 0.2, 0.15, 0.45, 0.39, 0.09, 0.1, 0.36, 0.5, 0.15, 0.34, 0.28, 0.33, 0.42, 0.44, 0.42, 0.35, 0.37, 0.19, 0.34, 0.2, 0.32, 0.05, 0.4, 0.23, 0.08, 0.39, 0.01, 0.05, 0.25, 0.08, 0.28, 0.27, 0.44, 0.44, 0.15, 0.24, 0.34, 0.18, 0.09, 0.31, 0.18, 0.46, 0.22, 0.33, 0.5, 0.22, 0.34, 0.05, 0.4, 0.29, 0.27, 0.19, 0.05, 0.06, 0.38, 0.34, 0.17, 0.07, 0.38, 0.41, 0.24, 0.22, 0.3, 0.39, 0.22, 0.49, 0.35, 0.12, 0.09, 0.25, 0.22, 0.12, 0.09, 0.02, 0.15, 0.07, 0.45, 0.28, 0.18, 0.13, 0.13, 0.38, 0.05, 0.13, 0.13, 0.37, 0.11, 0.33, 0.2, 0.17, 0.39, 0.48, 0.3, 0.36, 0.21, 0.47, 0.43, 0.14, 0.36, 0.08, 0.44, 0.33, 0.46, 0.03, 0.29, 0.44, 0.16, 0.27, 0.09, 0.21, 0.02, 0.11, 0.26, 0.48, 0.44, 0.08, 0.09, 0.08, 0.42, 0.47, 0.42, 0.32, 0.23, 0.39, 0.18, 0.14, 0.49, 0.18, 0.31, 0.19, 0.5, 0.46, 0.26, 0.13, 0.46, 0.41, 0.1, 0.17, 0.3, 0.22, 0.34, 0.23, 0.16, 0.38, 0.21, 0.11, 0.43, 0.41, 0.48, 0.06, 0.02, 0.46, 0.4, 0.19, 0.36, 0.33, 0.38, 0.13, 0.05, 0.21, 0.41, 0.29, 0.28, 0.18, 0.33, 0.12, 0.4, 0.23, 0.37, 0.34, 0.36, 0.45, 0.04, 0.15, 0.33, 0.3, 0.2, 0.19, 0.32, 0.01, 0.36, 0.31, 0.22, 0.39, 0.21, 0.5, 0.41, 0.3, 0.15, 0.41, 0.19, 0.28, 0.04, 0.07, 0.34, 0.09, 0.35, 0.29]",{'move': 217},2025-05-05T13:07:30.204182,False,2,10.0.0.22,True,0.59,True,0.71,0.71,0.98,70,70,0.79,2025-05-05T13:06:34.754182,2,0.99,0.5,1,2,True,18,0.0,0,0,0,102.15999999999998
51.83,2.28,0.83,11,52,"[0.28, 0.25, 0.48, 0.23, 0.15, 0.3, 0.06, 0.1, 0.45, 0.42, 0.02, 0.13, 0.2, 0.01, 0.09, 0.19, 0.08, 0.24, 0.45, 0.3, 0.46, 0.25, 0.06, 0.33, 0.33, 0.18, 0.25, 0.13, 0.28, 0.19, 0.25, 0.09, 0.03, 0.05, 0.21, 0.17, 0.46, 0.37, 0.17, 0.42, 0.07, 0.03, 0.23, 0.16, 0.37, 0.25, 0.11, 0.38, 0.47, 0.15, 0.1, 0.36]",{'move': 52},2025-04-15T19:06:46.544542,False,2,10.0.0.10,True,0.01,True,0.74,0.76,0.98,73,73,0.16,2025-04-15T19:06:34.754542,7,0.96,0.71,5,7,True,14,0.0,0,0,0,88.25999999999999
83.6,0.77,0.88,24,253,"[0.06, 0.04, 0.39, 0.2, 0.33, 0.09, 0.29, 0.4, 0.09, 0.29, 0.02, 0.05, 0.01, 0.07, 0.24, 0.05, 0.33, 0.2, 0.38, 0.46, 0.31, 0.28, 0.4, 0.49, 0.17, 0.09, 0.36, 0.3, 0.48, 0.01, 0.14, 0.24, 0.29, 0.4, 0.18, 0.18, 0.29, 0.08, 0.32, 0.32, 0.19, 0.44, 0.02, 0.2, 0.02, 0.5, 0.46, 0.32, 0.29, 0.43, 0.43, 0.44, 0.4, 0.44, 0.42, 0.47, 0.36, 0.06, 0.38, 0.5, 0.49, 0.48, 0.13, 0.43, 0.24, 0.37, 0.41, 0.3, 0.11, 0.2, 0.21, 0.01, 0.25, 0.38, 0.31, 0.44, 0.27, 0.11, 0.34, 0.4, 0.34, 0.11, 0.41, 0.1, 0.04, 0.1, 0.26, 0.36, 0.44, 0.34, 0.24, 0.2, 0.47, 0.28, 0.37, 0.3, 0.09, 0.08, 0.33, 0.24, 0.44, 0.03, 0.29, 0.17, 0.32, 0.27, 0.21, 0.24, 0.32, 0.45, 0.01, 0.03, 0.44, 0.11, 0.03, 0.04, 0.24, 0.17, 0.16, 0.26, 0.38, 0.2, 0.05, 0.21, 0.07, 0.12, 0.05, 0.33, 0.26, 0.32, 0.03, 0.16, 0.16, 0.27, 0.29, 0.46, 0.05, 0.48, 0.22, 0.13, 0.05, 0.17, 0.32, 0.06, 0.48, 0.49, 0.47, 0.09, 0.4, 0.27, 0.45, 0.17, 0.32, 0.31, 0.03, 0.18, 0.31, 0.25, 0.24, 0.02, 0.46, 0.19, 0.18, 0.42, 0.12, 0.32, 0.33, 0.48, 0.05, 0.32, 0.12, 0.46, 0.33, 0.05, 0.28, 0.01, 0.05, 0.48, 0.41, 0.47, 0.29, 0.35, 0.35, 0.45, 0.22, 0.16, 0.22, 0.2, 0.38, 0.09, 0.11, 0.16, 0.11, 0.02, 0.05, 0.16, 0.46, 0.34, 0.48, 0.49, 0.19, 0.25, 0.02, 0.09, 0.32, 0.4, 0.25, 0.19, 0.2, 0.22, 0.31, 0.24, 0.25, 0.49, 0.09, 0.11, 0.45, 0.27, 0.01, 0.35, 0.37, 0.15, 0.46, 0.39, 0.45, 0.09, 0.34, 0.3, 0.3, 0.21, 0.05, 0.04, 0.19, 0.12, 0.27, 0.11, 0.49, 0.41, 0.47, 0.48, 0.05, 0.06, 0.18, 0.24, 0.38, 0.01, 0.12, 0.37, 0.34, 0.03, 0.08, 0.3, 0.26]",{'move': 253},2025-05-10T08:07:38.804680,False,0,10.0.0.103,True,2.34,True,0.76,0.61,1.0,22,22,2.91,2025-05-10T08:06:34.754680,4,0.97,0.25,1,4,True,13,0.0,0,0,0,133.08999999999997
57.28,2.03,0.94,19,59,"[0.27, 0.41, 0.11, 0.44, 0.12, 0.37, 0.06, 0.06, 0.32, 0.42, 0.27, 0.27, 0.06, 0.44, 0.22, 0.16, 0.23, 0.33, 0.03, 0.4, 0.35, 0.45, 0.01, 0.42, 0.49, 0.33, 0.28, 0.31, 0.3, 0.49, 0.37, 0.3, 0.09, 0.42, 0.14, 0.14, 0.14, 0.35, 0.44, 0.19, 0.07, 0.04, 0.3, 0.33, 0.23, 0.47, 0.02, 0.27, 0.36, 0.36, 0.11, 0.24, 0.39, 0.43, 0.25, 0.03, 0.47, 0.42, 0.41]",{'move': 59},2025-04-29T20:06:50.955064,False,1,10.0.0.122,True,4.33,True,0.99,0.84,1.0,52,52,0.31,2025-04-29T20:06:34.755064,4,0.98,0.25,1,4,True,12,0.0,0,0,0,102.95
90.88,1.8,0.96,16,204,"[0.07, 0.37, 0.22, 0.32, 0.21, 0.03, 0.27, 0.1, 0.15, 0.41, 0.35, 0.1, 0.21, 0.03, 0.11, 0.34, 0.4, 0.45, 0.41, 0.07, 0.27, 0.23, 0.33, 0.26, 0.32, 0.47, 0.2, 0.48, 0.14, 0.05, 0.25, 0.25, 0.1, 0.14, 0.01, 0.07, 0.32, 0.39, 0.32, 0.12, 0.43, 0.41, 0.5, 0.17, 0.29, 0.49, 0.06, 0.03, 0.23, 0.02, 0.36, 0.47, 0.24, 0.4, 0.43, 0.12, 0.13, 0.24, 0.38, 0.15, 0.46, 0.12, 0.35, 0.5, 0.43, 0.18, 0.2, 0.26, 0.45, 0.5, 0.41, 0.15, 0.23, 0.26, 0.28, 0.06, 0.19, 0.39, 0.29, 0.48, 0.27, 0.35, 0.34, 0.15, 0.18, 0.01, 0.45, 0.32, 0.1, 0.24, 0.16, 0.14, 0.34, 0.27, 0.02, 0.02, 0.36, 0.34, 0.42, 0.09, 0.46, 0.21, 0.36, 0.22, 0.02, 0.47, 0.33, 0.4, 0.32, 0.37, 0.47, 0.39, 0.49, 0.17, 0.44, 0.35, 0.01, 0.18, 0.12, 0.18, 0.07, 0.01, 0.44, 0.23, 0.49, 0.17, 0.5, 0.48, 0.35, 0.17, 0.36, 0.31, 0.11, 0.22, 0.23, 0.46, 0.29, 0.35, 0.14, 0.12, 0.4, 0.37, 0.08, 0.32, 0.24, 0.15, 0.44, 0.12, 0.18, 0.39, 0.34, 0.26, 0.06, 0.4, 0.31, 0.01, 0.15, 0.32, 0.17, 0.15, 0.29, 0.42, 0.04, 0.1, 0.1, 0.4, 0.18, 0.37, 0.38, 0.41, 0.33, 0.35, 0.13, 0.47, 0.33, 0.29, 0.36, 0.18, 0.34, 0.22, 0.16, 0.39, 0.44, 0.03, 0.44, 0.3, 0.35, 0.41, 0.1, 0.06, 0.17, 0.34, 0.05, 0.42, 0.14, 0.28, 0.5, 0.38, 0.06, 0.28, 0.21, 0.17, 0.09, 0.12]",{'move': 204},2025-04-28T15:07:28.305182,False,0,10.0.0.189,True,4.48,True,0.83,0.81,0.98,58,58,0.92,2025-04-28T15:06:34.755182,4,0.96,0.75,3,4,True,11,0.0,0,0,0,132.37
74.01,1.0,1.0,8,154,"[0.32, 0.27, 0.42, 0.17, 0.13, 0.18, 0.37, 0.21, 0.37, 0.31, 0.1, 0.34, 0.2, 0.25, 0.05, 0.08, 0.08, 0.27, 0.43, 0.07, 0.04, 0.21, 0.06, 0.1, 0.21, 0.21, 0.27, 0.2, 0.07, 0.17, 0.39, 0.43, 0.2, 0.2, 0.43, 0.48, 0.28, 0.15, 0.05, 0.47, 0.41, 0.29, 0.04, 0.12, 0.38, 0.41, 0.23, 0.12, 0.48, 0.19, 0.43, 0.08, 0.4, 0.24, 0.44, 0.39, 0.15, 0.08, 0.33, 0.22, 0.07, 0.17, 0.34, 0.4, 0.2, 0.17, 0.13, 0.28, 0.11, 0.32, 0.04, 0.5, 0.3, 0.22, 0.25, 0.41, 0.16, 0.1, 0.45, 0.04, 0.24, 0.4, 0.01, 0.34, 0.22, 0.36, 0.41, 0.08, 0.24, 0.16, 0.2, 0.49, 0.42, 0.45, 0.28, 0.29, 0.05, 0.17, 0.09, 0.34, 0.08, 0.44, 0.19, 0.43, 0.06, 0.15, 0.32, 0.07, 0.02, 0.47, 0.49, 0.2, 0.46, 0.39, 0.42, 0.22, 0.12, 0.48, 0.12, 0.19, 0.27, 0.37, 0.08, 0.14, 0.3, 0.26, 0.12, 0.06, 0.18, 0.29, 0.22, 0.16, 0.23, 0.16, 0.21, 0.38, 0.26, 0.14, 0.1, 0.46, 0.27, 0.45, 0.15, 0.34, 0.34, 0.2, 0.2, 0.24, 0.3, 0.04, 0.2, 0.47, 0.28, 0.31]",{'move': 154},2025-04-24T03:07:12.825609,False,2,10.0.0.30,True,4.75,True,0.96,0.51,0.95,33,33,1.15,2025-04-24T03:06:34.755609,7,0.96,0.0,0,7,True,10,0.0,0,0,0,107.29
